brand,name,option,price,rate,발색력,지속력,발림성,type,Closest_Personal_Color,x_coord,y_coord,Image URL,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,recommend_num
롬앤,롬앤 글래스팅 멜팅 밤,베일드로즈,13000,4.68852459,2.596382137,2.007348785,2.623516111,립밤,Winter Cool,0.98712825,-0.10095656,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5309245994623647082.jpg,0.68659236,0.38353674,0.40676662,0.98712825,0.44952172,0.68659236,953
페리페라,페리페라 잉크 더 에어리 벨벳,별피치내린다,10000,4.5625,2.75,2.3625,2.625,립틴트,Summer Cool,0.98126377,-0.18113522,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/5/5080796092500725567.png,0.99788029,0.58893488,0.62889857,0.98126377,0.40943239,0.99788029,99
힌스,힌스 무드인핸서 워터 리퀴드 글로우,보더리스,19000,4.53362256,2.839479393,1.895878525,2.971800434,립틴트,Spring Warm,0.06676888,-0.32008342,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/2341451484055952841.jpg,0.91616727,0.68449874,0.61460003,0.06676888,0.33995829,0.91618594,254
삐아,삐아 NEW 라스트 벨벳틴트,보라빛인생,14000,4.598540146,2.868613139,2.525547445,2.791970803,립틴트,Winter Cool,0.96892064,-0.06504796,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3404525285157108849.jpg,0.63383408,0.35747187,0.40919634,0.96892064,0.46747602,0.63383408,66
어뮤즈,어뮤즈 립 스머져,복숭아,17000,4.617777778,2.511111111,2.404444444,2.617777778,립스틱,Summer Cool,0.79616806,-0.61249948,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/7/6207839415002746131.jpg,0.9821521,0.79362713,0.81658678,0.79616806,0.19375026,0.9821521,115
어뮤즈,어뮤즈 베베 틴트,복숭아러브,20000,4.694656489,2.72519084,2.040712468,2.824427481,립틴트,Summer Cool,0.7875044,-0.31545774,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/6297036370652430882.jpg,0.97149183,0.64689581,0.68248446,0.7875044,0.34227113,0.97149183,496
라카,라카 젤링 누드 글로스,복숭아링,15000,4.617021277,2.680851064,2.234042553,2.744680851,립글로스,Summer Cool,0.40652409,-0.2079949,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/5510918083381100455.jpg,0.92897765,0.58245278,0.57262579,0.40652409,0.39600255,0.92897765,80
어뮤즈,어뮤즈 듀 밤,복숭아밤,20000,4.716239316,2.454700855,2.247863248,2.837606838,립밤,Summer Cool,0.98407928,-0.00831498,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/8/1425993090274812857.jpg,0.99610673,0.50227016,0.54972705,0.98407928,0.49584251,0.99610673,197
어뮤즈,어뮤즈 립 스머져,복숭아우유,17000,4.79787234,2.723404255,2.60106383,2.691489362,립스틱,Summer Cool,0.91426826,-0.6078103,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/7/9044106717186481838.jpg,0.97762449,0.7877461,0.86887796,0.91426826,0.19609485,0.97762449,134
헤라,헤라 센슈얼 누드 밤,본프리,40000,4.845528455,2.585365854,2.422764228,2.650406504,립밤,Summer Cool,0.96480485,-0.55795822,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/6649874354023854281.jpg,0.99065771,0.77315704,0.81829584,0.96480485,0.22102089,0.99065771,85
라카,라카 벌키 매트 립스틱,볼드베리,16000,4.833333333,2.833333333,2.333333333,2.666666667,립스틱,Winter Cool,0.96309678,-0.10196452,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/1521282250642074686.jpg,0.50988898,0.33942939,0.3795672,0.96309678,0.44901774,0.50988898,1
페리페라,페리페라 잉크 더 벨벳,봄상특파원,10000,4.75,2.583333333,2.333333333,2.708333333,립틴트,Winter Cool,0.99118427,0.11900038,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/2085695000930691900.jpg,0.77515178,0.3428591,0.36574043,0.99118427,0.55950019,0.77515178,84
페리페라,페리페라 잉크 더 벨벳,봄웜레이더,10000,4.35483871,2.774193548,2.35483871,2.741935484,립틴트,Spring Warm,0.0166598,0.08624542,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/3397149864730288094.jpg,0.8295058,0.42510232,0.38020136,0.0166598,0.54312271,0.8295058,120
페리페라,페리페라 잉크 더 벨벳,봄파민중독,10000,4.948484848,2.533333333,2.521212121,2.527272727,립틴트,Winter Cool,0.96836906,0.28019798,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/705394927573901674.jpg,0.92090966,0.33241838,0.44432763,0.96836906,0.64009899,0.92090966,131
페리페라,페리페라 워터 베어 틴트,봉인의힘,12000,4.534883721,2.651162791,2.488372093,2.697674419,립틴트,Summer Cool,0.39912451,-0.1520443,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/727852059809021729.jpg,0.91540853,0.55078799,0.54269618,0.39912451,0.42397785,0.91540853,17
라카,라카 팝핑 벌룬 틴트,브리지,15000,4.5,2.1,2.3,2.6,립틴트,Summer Cool,0.96950516,-0.49425052,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5524887315526433730.jpg,0.81049024,0.61936786,0.65930685,0.96950516,0.25287474,0.81049024,16
토니모리,토니모리 퍼펙트립스 쇼킹립 틴트,브릭쇼킹,15000,4.357142857,2.571428571,2.642857143,2.714285714,립틴트,Spring Warm,0.21765,-0.11223276,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/910069138888377145.jpg,0.74574996,0.48209357,0.4611924,0.21765,0.44388362,0.74574996,7
맥,MAC 맥 파우더 키스 립스틱,브릭쓰루,43000,4.466850829,2.817679558,2.400552486,2.593922652,립스틱,Summer Cool,0.4029913,-0.0378203,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/8165550597480916590.jpg,0.71405625,0.39016754,0.38385344,0.4029913,0.48108985,0.71405625,301
힌스,힌스 무드인핸서 워터 리퀴드 글로우,블러쉬드,19000,4.676855895,2.677947598,2.028384279,2.767467249,립틴트,Spring Warm,0.04217838,-0.26630364,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/7/301536190237562877.jpg,0.95234899,0.62916301,0.60921293,0.04217838,0.36684818,0.95235426,859
홀리카홀리카,홀리카홀리카 하트크러쉬 베어 글레이즈 틴트,블런트,14000,4.688888889,2.822222222,2.4,2.777777778,립틴트,Summer Cool,0.40208135,-0.05682424,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/11/9128745257167609380.jpg,0.80616965,0.44893183,0.44674924,0.40208135,0.47158788,0.80616965,22
롬앤,롬앤 블러 퍼지 틴트,비비캔디,13000,4.70703125,2.6875,2.3203125,2.58984375,립틴트,Winter Cool,0.96057532,0.2679396,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/3086501016641404156.jpg,0.76737248,0.28521496,0.40451839,0.96057532,0.6339698,0.76737248,65
페리페라,페리페라 잉크 글래스팅 립글로스,비온파이어,12000,4.769230769,2.615384615,2.384615385,2.692307692,립글로스,Summer Cool,0.97099255,-0.73581174,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/7232082231051676705.jpg,0.99529921,0.86380125,0.88407833,0.97099255,0.13209413,0.99529921,10
맥,MAC 글로우 플레이 텐더토크 립 밤,비욘드,38000,5.0,2.5,2.5,2.0,립밤,Summer Cool,0.66362792,-0.493052,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/6616191689884313718.jpg,0.68797968,0.580889,0.6559003,0.66362792,0.253474,0.73217287,0
맥,MAC 러스터글래스 립스틱,비즈니스캐주얼,43000,4.756410256,2.743589744,2.128205128,2.820512821,립스틱,Autumn Warm,0.0142015,0.07955566,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/8/2627807170799066749.jpg,0.58048021,0.31750967,0.28743866,0.0142015,0.53977783,0.58048021,38
어뮤즈,어뮤즈 립 풀러,빅다이아몬드,20000,4.780555556,2.636111111,2.426388889,2.693055556,립글로스,Summer Cool,0.92635106,-0.348358,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/8056285772734125172.jpg,0.8132007,0.59656755,0.66914709,0.92635106,0.325821,0.8586909,354
삐아,삐아 글로우 립 틴트,빈티지보틀,11000,4.631578947,2.657894737,2.5,2.657894737,립틴트,Winter Cool,0.98868773,0.37460664,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/8/7169242839315107810.jpg,0.64585989,0.21473328,0.24165044,0.98868773,0.68730332,0.64585989,3
맥,MAC 맥 파우더 키스 리퀴드 립컬러,빌리언달러스마일,49000,4.840909091,2.863636364,2.670454545,2.681818182,립틴트,Winter Cool,0.96976182,0.52682942,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/5744888651617477057.jpg,0.72317152,0.18421629,0.29435963,0.96976182,0.76341471,0.72317152,62
페리페라,페리페라 하트 잼 글로우 립,살구젤리,11000,4.657407407,2.435185185,2.074074074,2.601851852,립스틱,Summer Cool,0.79342036,-0.19766538,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/12/2607469046283670798.jpg,0.98595461,0.59402935,0.6021298,0.79342036,0.40116731,0.98595461,84
어뮤즈,어뮤즈 립 스머져,살몬,17000,4.666666667,2.517730496,2.475177305,2.510638298,립스틱,Spring Warm,0.03957055,-0.6704022,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/7/1232291577276815831.jpg,0.99194858,0.84581775,0.8288416,0.03957055,0.1647989,0.99194858,69
삐아,삐아 글로우 립 틴트,샌드브리즈,11000,4.424242424,2.303030303,1.909090909,2.515151515,립틴트,Autumn Warm,0.01955744,0.34785562,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/7/6933098879194027069.jpg,0.62216479,0.25594056,0.2027499,0.01955744,0.67392781,0.62216479,34
삐아,삐아 라스트 벨벳 틴트,생기갑,11000,4.836,2.74,2.436,2.584,립틴트,Spring Warm,0.02860688,0.10407786,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/11/2308636940211515751.jpg,0.82686013,0.47321985,0.42039036,0.02860688,0.55203893,0.82686013,76
페리페라,페리페라 잉크 더 벨벳,생기대란,10000,4.029411765,2.986928105,2.029411765,2.977124183,립틴트,Winter Cool,0.98236267,0.46234206,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/4/7264700196671199804.png,0.77800148,0.21364419,0.27402644,0.98236267,0.73117103,0.77800148,80
페리페라,페리페라 워터 베어 틴트,생기완충,12000,4.451746596,2.515689757,2.143280047,2.747779751,립틴트,Winter Cool,0.97830499,0.28613116,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/2/6231772546059783517.jpg,0.75621109,0.27639808,0.3389473,0.97830499,0.64306558,0.75621109,3329
맥,MAC 글로우 플레이 텐더토크 립 밤,서브,38000,5.0,3.0,2.0,3.0,립밤,Summer Cool,0.66856101,-0.4276119,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/4860429492466807750.jpg,0.65016195,0.52144606,0.56019114,0.66856101,0.28619405,0.69849179,0
헤라,헤라 센슈얼 파우더 매트 립스틱,서울데이즈,45000,4.888888889,2.555555556,2.111111111,2.444444444,립스틱,Summer Cool,0.78988772,-0.14953522,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/8319421746555605433.jpg,0.8621187,0.5218871,0.54827283,0.78988772,0.42523239,0.8621187,3
헤라,헤라 루즈 클래시,서울레드,50000,4.6,2.84,2.24,2.76,립스틱,Summer Cool,0.59566317,-0.0442185,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/6438426489197279653.jpg,0.7424805,0.42780895,0.42886444,0.59566317,0.47789075,0.7424805,24
헤라,헤라 센슈얼 파우더 매트 리퀴드,서울체리,45000,4.846153846,3.0,2.769230769,3.0,립틴트,Summer Cool,0.96506834,-0.28954328,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/2735973207349907280.jpg,0.78920763,0.53856049,0.59097282,0.96506834,0.35522836,0.78920763,3
맥,MAC 맥 파우더 키스 립스틱,서트리니스,43000,4.6,2.8,2.333333333,2.866666667,립스틱,Winter Cool,0.96632498,-0.00142554,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/6447187625777607604.jpg,0.82066546,0.43296633,0.51081935,0.96632498,0.49928723,0.82066546,31
롬앤,롬앤 제로 매트 립스틱,선라이트,12000,4.617977528,2.752808989,2.404494382,2.573033708,립스틱,Winter Cool,0.9629979,0.6791398,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/6905576617829417284.jpg,0.76804196,0.12231573,0.26425024,0.9629979,0.8395699,0.76804196,36
삐아,삐아 글로우 립 틴트,선셋브리즈,11000,4.375,2.35,2.125,2.325,립틴트,Winter Cool,0.97532395,0.80509766,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/7/2455851881449286427.jpg,0.59683506,0.06450276,0.14133301,0.97532395,0.90254883,0.59683506,11
맥,MAC 맥 파우더 키스 립스틱,설트리무브,43000,5.0,3.0,3.0,3.0,립스틱,Autumn Warm,0.01578191,0.07569898,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/12/266810482693178932.jpg,0.72056435,0.39400903,0.36078761,0.01578191,0.53784949,0.72056435,1
헤라,헤라 센슈얼 파우더 매트 리퀴드,섹슈얼초콜릿,45000,4.583333333,2.583333333,2.375,2.625,립틴트,Summer Cool,0.95889433,-0.28525866,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/494653374574679355.jpg,0.64467746,0.46547609,0.5097011,0.95889433,0.35737067,0.64467746,8
어뮤즈,어뮤즈 퐁듀 밤,센슈얼,20000,5.0,3.0,3.0,3.0,립밤,Winter Cool,0.92482088,0.22191948,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5105743921849854142.jpg,0.69279742,0.28729192,0.46987754,0.92482088,0.61095974,0.69279742,0
롬앤,롬앤 글래스팅 멜팅 밤,소르베밤,13000,4.606485963,2.652952565,2.077928364,2.602129719,립밤,Spring Warm,0.02283315,-0.0613632,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/1695833783295986114.jpg,0.94650984,0.56354876,0.50985636,0.02283315,0.4693184,0.94650984,562
페리페라,페리페라 워터 베어 틴트,소울쿨만,12000,4.586206897,2.746081505,2.494514107,2.673197492,립틴트,Winter Cool,0.96203645,0.03421248,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/2/6233811574540014183.jpg,0.8687952,0.43213354,0.53169992,0.96203645,0.51710624,0.8687952,879
힌스,힌스 무드 인핸서 마뜨,소프트디맨드,19000,4.958333333,2.658333333,2.241666667,2.65,립스틱,Summer Cool,0.83063421,-0.3787415,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/515807747279872659.jpg,0.90830168,0.63826422,0.65643371,0.83063421,0.31062925,0.90832775,29
에뛰드,에뛰드 진저슈가 멜팅 밤,소프트모브,13000,4.63876652,2.634361233,2.013215859,2.555066079,립밤,Spring Warm,0.21139926,-0.39495724,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/10/4682463176657813894.png,0.80184194,0.59647494,0.58464651,0.21139926,0.30252138,0.80184194,108
롬앤,롬앤 듀이풀 워터 틴트,솔티피치,13000,4.655688623,2.502994012,2.149700599,2.640718563,립틴트,Spring Warm,0.03004998,-0.07222462,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/10/3845964392963802590.jpg,0.89298425,0.56402415,0.49449383,0.03004998,0.46388769,0.89298425,245
토니모리,토니모리 겟잇틴트 글레이즈밤,솜사탕핑크,18000,4.571428571,2.564285714,2.035714286,2.571428571,립밤,Spring Warm,0.03736293,-0.71976904,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/2918591016192876292.jpg,0.73042385,0.64610459,0.63105299,0.03736293,0.14011548,0.73042385,103
맥,MAC 맥 파우더 키스 립스틱,쇼킹레블레이션,43000,4.756613757,2.761904762,2.021164021,2.529100529,립스틱,Winter Cool,0.78570277,0.57968134,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/8310705346007455953.jpg,0.51067289,0.11245341,0.15359227,0.78570277,0.78984067,0.51067289,23
페리페라,페리페라 잉크 무드 글로이 밤,숨찐로즈,13000,4.975429975,2.776412776,1.847665848,2.926289926,립글로스,Summer Cool,0.59882693,0.0543107,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/10/5293489309473235356.jpg,0.71260262,0.36129656,0.36372448,0.59882693,0.52715535,0.71260262,528
어뮤즈,어뮤즈 립 스머져,쉐이딩,17000,4.844311377,2.71257485,2.449101796,2.748502994,립스틱,Spring Warm,0.05381367,-0.72180308,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/7/7974626219843601754.jpg,0.90057227,0.80789168,0.78229964,0.05381367,0.13909846,0.90057227,23
맥,MAC 맥 파우더 키스 립스틱,쉬어아웃트레지,43000,4.965217391,2.982608696,2.443478261,2.6,립스틱,Spring Warm,0.20025058,0.17066772,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/1571135078723508644.jpg,0.80739616,0.35151294,0.34980194,0.20025058,0.58533386,0.80739616,43
롬앤,롬앤 제로 매트 립스틱,스모크드베이지,12000,4.736367203,2.692036093,2.244409572,2.550411926,립스틱,Autumn Warm,0.02306777,0.02362754,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/9/6315363696754123335.jpg,0.65324531,0.37915569,0.33451896,0.02306777,0.51181377,0.65324531,1216
홀리카홀리카,홀리카홀리카 하트크러쉬 베어 글레이즈 틴트,스위시,14000,4.404907975,2.785276074,2.472392638,2.785276074,립틴트,Winter Cool,0.96028823,0.03077142,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/11/1959668682383861216.jpg,0.87790264,0.43883307,0.5469506,0.96028823,0.51538571,0.87790264,260
맥,MAC 파우더 키스 벨벳 블러 슬림 스틱 립스틱,스윗시나몬,49000,4.75,2.78125,2.3125,2.71875,립스틱,Spring Warm,0.20613021,-0.0885584,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/7/8421774087367826488.jpg,0.77395593,0.46658498,0.44976775,0.20613021,0.4557208,0.77395593,6
롬앤,롬앤 제로 매트 립스틱,스윗피,12000,4.714611872,2.716894977,2.292237443,2.568493151,립스틱,Winter Cool,0.96810554,0.4514163,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/4479854383181010023.jpg,0.66425292,0.18412997,0.27608797,0.96810554,0.72570815,0.66425292,117
토니모리,토니모리 겟잇 립 라이너,스윗핑크,14000,4.947368421,2.947368421,2.894736842,2.947368421,립라이너,Summer Cool,0.81293209,-0.54013272,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/1021709904098148068.jpg,0.954637,0.74043347,0.74697148,0.81293209,0.22993364,0.954637,4
헤라,헤라 센슈얼 누드 밤,스윙,40000,4.868421053,2.578947368,2.342105263,2.710526316,립밤,Winter Cool,0.91202585,0.149944,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/4822809998454572134.jpg,0.91293646,0.41227984,0.67676368,0.91202585,0.574972,0.91293646,14
롬앤,롬앤 글래스팅 멜팅 밤,스카치누드,13000,4.664670659,2.595808383,1.934131737,2.526946108,립밤,Autumn Warm,0.02692743,-0.03361048,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/1326636200051983233.jpg,0.68873747,0.422122,0.37081564,0.02692743,0.48319476,0.68873747,151
어뮤즈,어뮤즈 퐁듀 밤,스킨코랄,20000,5.0,3.0,2.0,3.0,립밤,Spring Warm,0.01164563,0.35334994,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/324742714750246140.jpg,0.9832537,0.36264089,0.32046586,0.01164563,0.67667497,0.9832537,2
맥,MAC 맥 파우더 키스 립스틱,스타일쇼크드,43000,4.898305085,2.915254237,1.322033898,2.966101695,립스틱,Autumn Warm,0.01175189,0.74256152,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/413031756046436386.jpg,0.72412309,0.16250054,0.11495438,0.01175189,0.87128076,0.72412309,97
힌스,힌스 무드인핸서 립 글로우,스타트오버,17000,5.0,3.0,2.666666667,3.0,립글로스,Spring Warm,0.06876092,-0.12365372,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/1/6336432778606018952.jpg,0.71919619,0.49689012,0.45565667,0.06876092,0.43817314,0.71930812,11
맥,MAC 맥 파우더 키스 립스틱,스테이큐리어스,43000,4.684975767,2.752827141,2.224555735,2.822294023,립스틱,Winter Cool,0.59782841,0.28149592,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/3015678658019130586.jpg,0.69354525,0.27598939,0.28225004,0.59782841,0.64074796,0.69354525,235
어뮤즈,어뮤즈 퐁듀 밤,스트로베리,20000,5.0,3.0,2.0,3.0,립밤,Winter Cool,0.94829095,0.35118402,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6373596571622039065.jpg,0.93872243,0.31934559,0.50476158,0.94829095,0.67559201,0.93872243,0
헤라,헤라 센슈얼 파우더 매트 립스틱,스트로베리레드,45000,4.666666667,2.666666667,2.416666667,2.666666667,립스틱,Winter Cool,0.95365814,0.05535474,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/8119982136070916504.jpg,0.85462977,0.4383769,0.53652187,0.95365814,0.52767737,0.85462977,4
3CE,3CE 레이지 팝 립 스테인,스파이스드업,18000,4.534482759,2.655172414,2.5,2.482758621,립틴트,Summer Cool,0.92154605,-0.1583837,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/1754435624050944928.png,0.59410866,0.39652021,0.46681104,0.92154605,0.42080815,0.59410866,68
라카,라카 팝핑 벌룬 틴트,스파클링,15000,4.571428571,2.857142857,2.714285714,2.428571429,립틴트,Summer Cool,0.78883484,-0.247337,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3078573730514037968.jpg,0.7669192,0.50572677,0.54373217,0.78883484,0.3763315,0.7669192,10
토니모리,토니모리 겟잇틴트 글레이즈밤,스파클링코랄,18000,4.904109589,2.726027397,1.97260274,2.547945205,립밤,Spring Warm,0.04199297,-0.7086404,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/1565532403303116017.jpg,0.73348945,0.64885428,0.62927235,0.04199297,0.1456798,0.73348945,69
라카,라카 팝핑 벌룬 틴트,스펑키,15000,4.5,2.5,2.5,2.75,립틴트,Summer Cool,0.76897463,-0.1779777,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7568429877427965663.jpg,0.67064556,0.43717075,0.48909792,0.76897463,0.41101115,0.67064556,5
삐아,삐아 NEW 글로우 틴트,스프링보틀,14000,4.799838579,2.662631154,2.336561743,2.92251816,립틴트,Spring Warm,0.01899333,-0.37790754,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/6474576489387745765.jpg,0.90175831,0.66150859,0.63220994,0.01899333,0.31104623,0.90175831,1678
롬앤,롬앤 글래스팅 컬러 글로스,스프링피버,13000,4.732117812,2.684431978,2.109396914,2.652875175,립글로스,Summer Cool,0.40254426,-0.01453934,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2617762997948037836.jpg,0.90966677,0.48847874,0.49078504,0.40254426,0.49273033,0.90966677,556
헤라,헤라 센슈얼 누드 글로스,스피치리스,40000,4.74393531,2.660377358,1.956873315,2.67115903,립글로스,Spring Warm,0.01672187,-0.41361702,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/12/5323016943534819293.jpg,0.79969636,0.61311784,0.59388436,0.01672187,0.29319149,0.79969636,418
힌스,힌스 무드 인핸서 마뜨,시그니처미,19000,4.692307692,2.64548495,2.454849498,2.578595318,립스틱,Spring Warm,0.23275338,-0.05167526,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/4313485987818129595.jpg,0.74779475,0.44107977,0.44043976,0.23275338,0.47416237,0.74779475,86
삐아,삐아 글로우 립 틴트,시나몬보틀,11000,4.117647059,2.529411765,2.235294118,2.470588235,립틴트,Autumn Warm,0.40032247,0.24161332,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/8/3138413130731401313.jpg,0.49991279,0.22288799,0.22158147,0.40032247,0.62080666,0.49991279,4
라카,라카 팝핑 벌룬 틴트,시즐링,15000,4.363636364,2.818181818,2.272727273,2.181818182,립틴트,Summer Cool,0.96648725,-0.18561446,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1054140157821413638.jpg,0.57055147,0.3903812,0.43467269,0.96648725,0.40719277,0.57055147,26
헤라,헤라 센슈얼 피팅 글로우 틴트,시퀀스,45000,4.556603774,2.669811321,2.41509434,2.660377358,립틴트,Winter Cool,0.96885489,0.13662132,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/6/3174666433288384659.jpg,0.80340039,0.395559,0.4567671,0.96885489,0.56831066,0.80340039,76
헤라,헤라 루즈 클래시,시티브라운,50000,5.0,3.0,2.75,3.0,립스틱,Spring Warm,0.20993404,-0.19834356,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/7542901222816277581.jpg,0.68499894,0.4700018,0.45346083,0.20993404,0.40082822,0.68499894,1
페리페라,페리페라 잉크 더 에어리 벨벳,심장폭격,10000,4.670949322,2.50178444,2.34261242,2.499643112,립틴트,Spring Warm,0.00557838,0.20942,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/5/402135847744952436.png,0.97203296,0.4132364,0.39019458,0.00557838,0.60471,0.97203296,1626
홀리카홀리카,홀리카홀리카 멜팅 블러 립 팟,썬다운,14000,5.0,3.0,2.0,2.0,립밤,Winter Cool,0.79607204,0.0538422,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/11/3051777301862424133.jpg,0.79468256,0.38525791,0.39583845,0.79607204,0.5269211,0.79468256,0
롬앤,롬앤 제로 매트 립스틱,썸띵,12000,4.658730159,2.706349206,2.301587302,2.380952381,립스틱,Winter Cool,0.97672117,0.5684917,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/8/8147456667426432035.jpg,0.74681236,0.16500261,0.24429502,0.97672117,0.78424585,0.74681236,50
